class,precision_macro,precision_micro,precision_weighted,recall_macro,recall_micro,recall_weighted,f1_macro,f1_micro,f1_weighted,matthews,roc_auc
335,0.875,0.8717948717948718,0.876068376068376,0.8730263157894737,0.8717948717948718,0.8717948717948718,0.8717105263157894,0.8717948717948718,0.8716261808367071,0.7480237119799148,0.8730263157894735
4,0.7272727272727273,0.46153846153846156,0.7552447552447552,0.5116279069767442,0.46153846153846156,0.46153846153846156,0.3352272727272727,0.46153846153846156,0.30550699300699297,0.10281451514408312,0.5116279069767442
96,0.24025974025974026,0.4805194805194805,0.2308989711587114,0.5,0.4805194805194805,0.4805194805194805,0.32456140350877194,0.4805194805194805,0.3119161540214172,0.0,0.5
434,0.7534246575342466,0.5324675324675324,0.7630314890588863,0.55,0.5324675324675324,0.5324675324675324,0.42727272727272725,0.5324675324675324,0.4177095631641086,0.22513314173361795,0.55
355,0.24025974025974026,0.4805194805194805,0.2308989711587114,0.5,0.4805194805194805,0.4805194805194805,0.32456140350877194,0.4805194805194805,0.3119161540214172,0.0,0.5
411,0.2236842105263158,0.4473684210526316,0.20013850415512466,0.5,0.4473684210526316,0.4473684210526316,0.3090909090909091,0.4473684210526316,0.27655502392344494,0.0,0.5
277,0.2236842105263158,0.4473684210526316,0.20013850415512466,0.5,0.4473684210526316,0.4473684210526316,0.3090909090909091,0.4473684210526316,0.27655502392344494,0.0,0.5
536,0.7430555555555556,0.5131578947368421,0.7633406432748537,0.5487804878048781,0.5131578947368421,0.5131578947368421,0.4159916926272066,0.5131578947368421,0.3971853309285675,0.21777390627607923,0.5487804878048781
70,0.7704918032786885,0.6266666666666667,0.7980327868852458,0.6666666666666666,0.6266666666666667,0.6266666666666667,0.6010638297872342,0.6266666666666667,0.588936170212766,0.42465029006520066,0.6666666666666666
266,0.20666666666666667,0.41333333333333333,0.17084444444444444,0.5,0.41333333333333333,0.41333333333333333,0.29245283018867924,0.41333333333333333,0.24176100628930816,0.0,0.5
378,0.7183098591549295,0.4666666666666667,0.7671361502347418,0.5454545454545454,0.4666666666666667,0.4666666666666667,0.3872549019607844,0.4666666666666667,0.3490196078431373,0.19923027296204926,0.5454545454545454
296,0.20666666666666667,0.41333333333333333,0.17084444444444444,0.5,0.41333333333333333,0.41333333333333333,0.29245283018867924,0.41333333333333333,0.24176100628930816,0.0,0.5
56,0.7651515151515151,0.5866666666666667,0.7808080808080808,0.6125,0.5866666666666667,0.5866666666666667,0.5302081228531016,0.5866666666666667,0.5193507105812621,0.3454246398538787,0.6125
292,0.7214285714285714,0.48,0.7697142857142857,0.5568181818181818,0.48,0.48,0.40897150939583754,0.48,0.37345726409375635,0.22433161909252858,0.5568181818181818
5,0.20666666666666667,0.41333333333333333,0.17084444444444444,0.5,0.41333333333333333,0.41333333333333333,0.29245283018867924,0.41333333333333333,0.24176100628930816,0.0,0.5
416,0.20666666666666667,0.41333333333333333,0.17084444444444444,0.5,0.41333333333333333,0.41333333333333333,0.29245283018867924,0.41333333333333333,0.24176100628930816,0.0,0.5
226,0.20945945945945946,0.4189189189189189,0.17549306062819575,0.5,0.4189189189189189,0.4189189189189189,0.29523809523809524,0.4189189189189189,0.24736164736164734,0.0,0.5
345,0.19863013698630136,0.3972602739726027,0.1578157252767874,0.5,0.3972602739726027,0.3972602739726027,0.28431372549019607,0.39726027397260266,0.2258930969648133,0.0,0.5
141,0.7152777777777778,0.4383561643835616,0.7581811263318112,0.5119047619047619,0.4383561643835616,0.4383561643835616,0.32422668773989616,0.4383561643835616,0.28237921297055213,0.10124881604899265,0.5119047619047619
420,0.8592592592592592,0.8333333333333334,0.8621399176954732,0.8370656370656371,0.8333333333333334,0.8333333333333334,0.83125,0.8333333333333334,0.8307291666666666,0.69597112323415,0.8370656370656371
